Enshi Airport,Enshi,ENH
El Nido Airport,El Nido,ENI
El Naranjo Airport,El Naranjo,ENJ
St Angelo Airport,Enniskillen,ENK
Centralia Municipal Airport,Centralia,ENL
Nenana Municipal Airport,Nenana,ENN
Encarnación Airport,Encarnación,ENO
Twente Airport,Enschede,ENS
Eniwetok Airport,Eniwetok Atoll,ENT
Akanu Ibiam International Airport,Enegu,ENU
Wendover Airport,Wendover,ENV
Kenosha Regional Airport,Kenosha,ENW
Yan'an Ershilipu Airport,Yan'an,ENY
Enrique Olaya Herrera Airport,Medellín,EOH
Eday Airport,Eday,EOI
Keokuk Municipal Airport,Keokuk,EOK
El Dorado Airport,Bolivar,EOR
Elorza Airport,,EOZ
El Palomar Airport,El Palomar,EPA
Browns Airport,Weeping Water,EPG
Ephrata Municipal Airport,Ephrata,EPH
Épinal-Mirecourt Airport,Épinal/Mirecourt,EPL
Esperance Airport,Esperance,EPR
Samana El Portillo Airport,Samana,EPS
Eliptamin Airport,Eliptamin,EPT
Pärnu Airport,Pärnu,EPU
Brigadier Antonio Parodi Airport,Esquel,EQS
Erigavo Airport,Erigavo,ERA
Ernabella Airport,,ERB
Erzincan Airport,Erzincan,ERC
Berdyansk Airport,Berdyansk,ERD
Erave Airport,Erave,ERE
Erfurt Airport,Erfurt,ERF
Yerbogachen Airport,Erbogachen,ERG
Moulay Ali Cherif Airport,Errachidia,ERH
Erie International Tom Ridge Field,Erie,ERI
Erenhot Saiwusu International Airport,Erenhot,ERL
Erechim Airport,Erechim,ERM
Eirunepé Airport,Eirunepé,ERN
Elrose Airport,Elrose Mine,ERQ
Errol Airport,Errol,ERR
Eros Airport,Windhoek,ERS
Erdenet Airport,Erdenet,ERT
Erume Airport,Erume,ERU
Kerrville Municipal Louis Schreiner Field,Kerrville,ERV
Erzurum International Airport,Erzurum,ERZ
Esa'ala Airport,Esa'ala,ESA
Esenboga International Airport,Ankara,ESB
Delta County Airport,Escanaba,ESC
Orcas Island Airport,Eastsound,ESD
Ensenada International Airport,Ensenada,ESE
Esler Regional Airport,Alexandria,ESF
Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,ESG
Shoreham Airport,Brighton,ESH
Espinosa Airport,Espinosa,ESI
Eskisehir Air Base,,ESK
Elista Airport,Elista,ESL
General Rivadeneira Airport,Tachina,ESM
Easton Newnam Field,Easton,ESN
Ohkay Owingeh Airport,Espanola,ESO
Birchwood-Pocono Airport,East Stroudsburg,ESP
Stroudsburg Pocono Airport,East Stroudsburg,ESP
Ricardo García Posada Airport,El Salvador,ESR
Essen Mulheim Airport,,ESS
Estherville Municipal Airport,Estherville,EST
Mogador Airport,Essaouira,ESU
Easton State Airport,Easton,ESW
West Bend Municipal Airport,West Bend,ETB
Etadunna Airport,Etadunna,ETD
Metema Airport,Metema,ETE
Eilat Airport,Eilat,ETH
Eastland Municipal Airport,Eastland,ETN
Santa Rosa International Airport,Santa Rosa,ETR
Enterprise Municipal Airport,Enterprise,ETS
Metz-Nancy-Lorraine Airport,Metz / Nancy,ETZ
Kaufana Airport,Eua Island,EUA
Eucla Airport,,EUC
Eureka Airport,Eureka,EUE
Weedon Field,Eufaula,EUF
Mahlon Sweet Field,Eugene,EUG
Neumünster Airport,Neumünster,EUM
Hassan I Airport,El Aaiún,EUN
Paratebueno Airport,Paratebueno,EUO
Evelio Javier Airport,San Jose,EUQ
F. D. Roosevelt Airport,Sint Eustatius,EUX
Ben Bruce Memorial Airpark,Evadale,EVA
Eva Downs Airport,Eva Downs,EVD
Harstad/Narvik Airport, Evenes,Evenes,EVE
Sveg Airport,,EVG
Evans Head Aerodrome,,EVH
Eveleth Virginia Municipal Airport,Eveleth,EVM
Zvartnots International Airport,Yerevan,EVN
Evansville Regional Airport,Evansville,EVV
Evanston-Uinta County Airport-Burns Field,Evanston,EVW
Évreux-Fauville (BA 105) Air Base,Évreux/Fauville,EVX
New Bedford Regional Airport,New Bedford,EWB
Ewer Airport,Asmat,EWE
Enarotali Airport,Enarotali-Papua Island,EWI
Newton City-County Airport,Newton,EWK
Coastal Carolina Regional Airport,New Bern,EWN
Ewo Airport,Ewo,EWO
Newark Liberty International Airport,Newark,EWR
RAF Greenham Common,Berkshire,EWY
Excursion Inlet Seaplane Base,Excursion Inlet,EXI
Exmouth Airport,,EXM
Exeter International Airport,Exeter,EXT
Beloyarskiy Airport,,EYK
Yélimané Airport,Yélimané,EYL
El Yopal Airport,El Yopal,EYP
Yerington Municipal Airport,Yerington,EYR
Eliye Springs Airport,Eliye Springs,EYS
Key West International Airport,Key West,EYW
Ministro Pistarini International Airport,Buenos Aires,EZE
Elazig Airport,Elazig,EZS
Berezovo Airport,,EZV
Faranah Airport,Faranah,FAA
Farnborough Airport,Farnborough,FAB
Faaite Airport,,FAC
Vagar Airport,Vagar,FAE
Felker Army Air Field,Fort Eustis,FAF
Fagurhólsmýri Airport,Fagurhólsmýri,FAG
Farah Airport,Farah,FAH
Fairbanks International Airport,Fairbanks,FAI
Diego Jimenez Torres Airport,Fajardo,FAJ
False Island Seaplane Base,False Island,FAK
Falcon State Airport,Roma,FAL
Farmington Regional Airport,Farmington,FAM
Lista Airport,Farsund,FAN
Faro Airport,Faro,FAO
Frieda River Airport,Frieda River,FAQ
Hector International Airport,Fargo,FAR
Fáskrúðsfjörður Airport,Fáskrúðsfjörður,FAS
Fresno Yosemite International Airport,Fresno,FAT
Fahud Airport,Fahud,FAU
Fakarava Airport,,FAV
Fayetteville Regional Grannis Field,Fayetteville,FAY
Fasa Airport,Fasa,FAZ
Fonte Boa Airport,Fonte Boa,FBA
Fayzabad Airport,Fayzabad,FBD
Francisco Beltrão Airport,Francisco Beltrão,FBE
Simmons Army Air Field,Fort Bragg,FBG
Ladd AAF Airfield,Fairbanks/Ft Wainwright,FBK
Faribault Municipal Airport,Faribault,FBL
Lubumbashi International Airport,Lubumbashi,FBM
Fort Bridger Airport,Fort Bridger,FBR
Friday Harbor Seaplane Base,Friday Harbor,FBS
Oslo, Fornebu Airport,Oslo,FBU
Fairbury Municipal Airport,Fairbury,FBY
Glacier Park International Airport,Kalispell,FCA
Ficksburg Sentraoes Airport,Ficksburg,FCB
Fresno Chandler Executive Airport,Fresno,FCH
Flying Cloud Airport,Minneapolis,FCM
Nordholz Naval Airbase,Cuxhaven,FCN
Leonardo da Vinci–Fiumicino Airport,Rome,FCO
Butts AAF (Fort Carson) Air Field,Fort Carson,FCS
Vagabond Army Heliport,Yakima,FCT
Forrest City Municipal Airport,Forrest City,FCY
Fundación Airport,Fundación,FDA
Førde Airport,Førde,FDE
Martinique Aimé Césaire International Airport,Fort-de-France,FDF
Friedrichshafen Airport,Friedrichshafen,FDH
Frederick Municipal Airport,Frederick,FDK
San Fernando Airport,San Fernando,FDO
Frederick Regional Airport,Frederick,FDR
Bandundu Airport,,FDU
Findlay Airport,Findlay,FDY
Fetlar Airport,Fetlar Island,FEA
Sanfebagar Airport,Sanfebagar,FEB
João Durval Carneiro Airport,Feira De Santana,FEC
Fergana International Airport,Fergana,FEG
Feijó Airport,Feijó,FEJ
Ferkessedougou Airport,Ferkessedougou,FEK
Fürstenfeldbruck Airport,Fürstenfeldbruck,FEL
Fernando de Noronha Airport,Fernando De Noronha,FEN
Albertus Airport,Freeport,FEP
Fremont Municipal Airport,Fremont,FET
Francis E Warren Air Force Base,Cheyenne,FEW
Saïss Airport,Fes,FEZ
First Flight Airport,Kill Devil Hills,FFA
RAF Fairford,Fairford,FFD
Fairfield Municipal Airport,Fairfield,FFL
Fergus Falls Municipal Airport - Einar Mickelson Field,Fergus Falls,FFM
Wright-Patterson Air Force Base,Dayton,FFO
Capital City Airport,Frankfort,FFT
Futaleufú Airport,Futaleufu,FFU
Fderik Airport,Fderik,FGD
Fagali'i Airport,Apia,FGI
Fox Heliport,Fox,FGL
Fangatau Airport,,FGU
Sierra Vista Municipal Libby Army Air Field,Fort Huachuca Sierra Vista,FHU
Fakahina Airport,Fakahina,FHZ
Elizabeth Field,Fishers Island,FID
Fair Isle Airport,Fair Isle,FIE
Fria Airport,Fria,FIG
Ndjili International Airport,Kinshasa,FIH
Finke Airport,Finke,FIK
Fillmore Municipal Airport,Fillmore,FIL
Finschhafen Airport,Buki,FIN
Five Finger CG Heliport,Five Finger,FIV
Fitzroy Crossing Airport,,FIZ
Fujairah International Airport,,FJR
Karlsruhe Baden-Baden Airport,Baden-Baden,FKB
Bangoka International Airport,Kisangani,FKI
Fukui Airport,,FKJ
Venango Regional Airport,Franklin,FKL
Franklin Municipal-John Beverly Rose Airport,Franklin,FKN
Fakfak Airport,Fakfak-Papua Island,FKQ
Fukushima Airport,Sukagawa,FKS
Gustavo Artunduaga Paredes Airport,Florencia,FLA
Cangapara Airport,Floriano,FLB
Fond du Lac County Airport,Fond du Lac,FLD
Fort Lee Army Airfield,Fort Lee,FLE
Flensburg-Schäferhaus Airport,Flensburg,FLF
Flagstaff Pulliam Airport,Flagstaff,FLG
Flotta Isle Airport,Flotta Isle,FLH
Holt Airport,Flateyri,FLI
Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL
Filadelfia Airport,Filadelfia,FLM
Hercílio Luz International Airport,Florianópolis,FLN
Florence Regional Airport,Florence,FLO
Marion County Regional Airport,Flippin,FLP
Peretola Airport,Firenze,FLR
Flinders Island Airport,Flinders Island,FLS
Flat Airport,Flat,FLT
Flushing Airport,Queens,FLU
Sherman Army Air Field,Fort Leavenworth,FLV
Flores Airport,Santa Cruz das Flores,FLW
Fallon Municipal Airport,Fallon,FLX
Finley Airport,,FLY
Formosa Airport,Formosa,FMA
Five Mile Airport,Five Mile,FMC
Tipton Airport,Fort Meade(Odenton),FME
Flamingo Airport,Brasilito,FMG
Cape Cod Coast Guard Air Station,Falmouth,FMH
Kalemie Airport,,FMI
Memmingen Allgau Airport,Memmingen,FMM
Four Corners Regional Airport,Farmington,FMN
Münster Osnabrück Airport,Münster,FMO
Fort Madison Municipal Airport,Fort Madison,FMS
Florence Municipal Airport,Florence,FMU
Page Field,Fort Myers,FMY
Lungi International Airport,Freetown,FNA
Neubrandenburg Airport,Neubrandenburg,FNB
Madeira Airport,Funchal,FNC
Fane Airport,Fane Mission,FNE
Fada N'gourma Airport,Fada N'gourma,FNG
Fincha Airport,Fincha,FNH
Nîmes-Arles-Camargue Airport,Nîmes/Garons,FNI
Pyongyang Sunan International Airport,Pyongyang,FNJ
Fort Collins Loveland Municipal Airport,Fort Collins/Loveland,FNL
Funter Bay Seaplane Base,Funter Bay,FNR
Bishop International Airport,Flint,FNT
Oristano-Fenosu Airport,Oristano,FNU
Foula Airport,Foula,FOA
Fort Bragg Airport,Fort Bragg,FOB
Fuzhou Changle International Airport,Fuzhou,FOC
Fort Dodge Regional Airport,Fort Dodge,FOD
Topeka Regional Airport - Forbes Field,Topeka,FOE
"Foggia ""Gino Lisa"" Airport",Foggia,FOG
Francis S Gabreski Airport,Westhampton Beach,FOK
Foumban Nkounja Airport,Foumban,FOM
Arenal Airport,La Fortuna/San Carlos,FON
Kornasoren Airfield,Kornasoren-Numfoor Island,FOO
Fort Gillem Heliport,Fort Gillem,FOP
Pinto Martins International Airport,Fortaleza,FOR
Forrest Airport,,FOS
Forster (Wallis Is) Airport,,FOT
Fougamou Airport,Fougamou,FOU
Foya Airport,Foya,FOY
Grand Bahama International Airport,Freeport,FPO
St Lucie County International Airport,Fort Pierce,FPR
Perry-Foley Airport,Perry,FPY
Frankfurt am Main Airport,Frankfurt am Main,FRA
Forbes Airport,Forbes,FRB
Franca Airport,Franca,FRC
Friday Harbor Airport,Friday Harbor,FRD
Fera/Maringe Airport,Fera Island,FRE
Republic Airport,Farmingdale,FRG
French Lick Municipal Airport,French Lick,FRH
Marshall Army Air Field,Fort Riley(Junction City),FRI
Fréjus Airport,Fréjus,FRJ
Frégate Island Airport,Frégate Island,FRK
Forlì Airport,Forlì (FC),FRL
Fairmont Municipal Airport,Fairmont,FRM
Bryant Army Heliport,Fort Richardson(Anchorage),FRN
Florø Airport,Florø,FRO
Feramin Airport,Feramin,FRQ
Front Royal Warren County Airport,Front Royal,FRR
Mundo Maya International Airport,San Benito,FRS
El Avellano Airport,Frutillar,FRT
Manas International Airport,Bishkek,FRU
Francistown Airport,Francistown,FRW
Eastern Slopes Regional Airport,Fryeburg,FRY
Fritzlar Airport,Fritzlar,FRZ
Figari Sud-Corse Airport,Figari Sud-Corse,FSC
Joe Foss Field Airport,Sioux Falls,FSD
Henry Post Army Air Field (Fort Sill),Fort Sill,FSI
Fort Scott Municipal Airport,Fort Scott,FSK
Fossil Downs Airport,Fossil Downs Station,FSL
Fort Smith Regional Airport,Fort Smith,FSM
Haley Army Airfield,Fort Sheridan,FSN
St Pierre Airport,Saint-Pierre,FSP
RAF Kinloss,Kinloss,FSS
Fort Stockton Pecos County Airport,Fort Stockton,FST
Fort Sumner Municipal Airport,Fort Sumner,FSU
Mt. Fuji Shizuoka Airport,Makinohara / Shimada,FSZ
Futuna Airport,Futuna Island,FTA
El Calafate Airport,El Calafate,FTE
Fitiuta Airport,Fitiuta Village,FTI
Godman Army Air Field,Fort Knox,FTK
Tôlanaro Airport,Tôlanaro,FTU
Fort Worth Meacham International Airport,Fort Worth,FTW
Owando Airport,Owando,FTX
Fulton County Airport Brown Field,Atlanta,FTY
Fulleborn Airport,Fulleborn,FUB
Fuerteventura Airport,Fuerteventura Island,FUE
Fuyang Xiguan Airport,Fuyang,FUG
Fukue Airport,Goto,FUJ
Fukuoka Airport,Fukuoka,FUK
Fullerton Municipal Airport,Fullerton,FUL
Fuma Airport,Fuma,FUM
Funafuti International Airport,Funafuti,FUN
Foshan Shadi Airport,Foshan,FUO
Pointe Vele Airport,Futuna Island,FUT
Flora Valley Airport,,FVL
Fuvahmulah Airport,Fuvahmulah Island,FVM
Oombulgurri Airport,Forrest River Mission,FVR
Fort Wayne International Airport,Fort Wayne,FWA
NAS Fort Worth JRB/Carswell Field,Fort Worth,FWH
Farewell Airport,Farewell,FWL
Fort Lauderdale Executive Airport,Fort Lauderdale,FXE
Flaxman Island Airstrip,Flaxman Island,FXM
Cuamba Airport,Cuamba,FXO
Forest City Municipal Airport,Forest City,FXY
Dongji Aiport,Fuyuan,FYJ
Fayetteville Municipal Airport,Fayetteville,FYM
Fuyun Koktokay Airport,Fuyun,FYN
Faya Largeau Airport,,FYT
Fort Yukon Airport,Fort Yukon,FYU
Drake Field,Fayetteville,FYV
Fray Bentos Airport,Fray Bentos,FZB
Bristol Filton Airport,Bristol,FZO
Gabbs Airport,Gabbs,GAB
Celaque Airport,Gracias,GAC
Northeast Alabama Regional Airport,Gadsden,GAD
Gabès Matmata International Airport,Gabès,GAE
Gafsa Ksar International Airport,Gafsa,GAF
Gage Airport,Gage,GAG
Gayndah Airport,,GAH
Montgomery County Airpark,Gaithersburg,GAI
Yamagata Airport,Yamagata,GAJ
Edward G. Pitka Sr Airport,Galena,GAL
Gambell Airport,Gambell,GAM
Gan International Airport,Gan,GAN
Mariana Grajales Airport,Guantánamo,GAO
Gusap Airport,Gusap,GAP
Gao Airport,,GAQ
Garaina Airport,Garaina,GAR
Garissa Airport,Garissa,GAS
Gap - Tallard Airport,Avignon,GAT
Lokpriya Gopinath Bordoloi International Airport,Guwahati,GAU
Gag Island Airport,Gag Island,GAV
Gangaw Airport,Gangaw,GAW
Gamba Airport,Gamba,GAX
Gaya Airport,,GAY
Guasopa Airport,Woodlark (Muyua) Island,GAZ
Cotswold Airport,Kemble,GBA
Gabala International Airport,Gabala,GBB
Gasuke Airport,Gasuke,GBC
Great Bend Municipal Airport,Great Bend,GBD
Sir Seretse Khama International Airport,Gaborone,GBE
Negarbo(Negabo) Airport,Negarbo,GBF
Galesburg Municipal Airport,Galesburg,GBG
Galbraith Lake Airport,Galbraith Lake,GBH
Auxiliary Airfield,Grand Bahama,GBI
Les Bases Airport,Grand Bourg,GBJ
Gbangbatok Airport,Gbangbatok,GBK
South Goulburn Is Airport,,GBL
Garbaharey Airport,Garbaharey,GBM
Gamboola Airport,,GBP
Walter J. Koladza Airport,Great Barrington,GBR
Gorgan Airport,Gorgan,GBT
Khashm El Girba Airport,Khashm El Girba,GBU
Gibb River Airport,,GBV
Ginbata Airport,Ginbata,GBW
Great Barrier Aerodrome,Claris,GBZ
Guacamayas Airport,Guacamayas,GCA
Gillette Campbell County Airport,Gillette,GCC
Grand Coulee Dam Airport,Electric City,GCD
Gachsaran Airport,Gachsaran,GCH
Guernsey Airport,Saint Peter Port,GCI
Grand Central Airport,Midrand,GCJ
Garden City Regional Airport,Garden City,GCK
Owen Roberts International Airport,Georgetown,GCM
Grand Canyon National Park Airport,Grand Canyon,GCN
Gravatai Airport,Gravatai,GCV
Grand Canyon West Airport,Peach Springs,GCW
Greeneville-Greene County Municipal Airport,Greeneville,GCY
Donaldson Center Airport,Greenville,GDC
Gordon Downs Airport,Gordon Downs,GDD
Gode Airport,Gode,GDE
Magdagachi Airport,Magdagachi,GDG
Golden Horn Lodge Seaplane Base,Golden Horn Lodge,GDH
Gordil Airport,Melle,GDI
Gandajika Airport,Gandajika,GDJ
Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,GDL
Gardner Municipal Airport,Gardner,GDM
Gdansk Lech Walesa Airport,Gdansk,GDN
Guasdalito Airport,,GDO
Guadalupe Airport,Guadalupe,GDP
Gonder Airport,Gondar,GDQ
JAGS McCartney International Airport,Cockburn Town,GDT
Dawson Community Airport,Glendive,GDV
Gladwin Zettel Memorial Airport,Gladwin,GDW
Sokol Airport,Magadan,GDX
Gelendzhik Airport,Gelendzhik,GDZ
Nouméa Magenta Airport,Nouméa,GEA
Gebe Airport,Gebe Island,GEB
Geçitkale Air Base,Geçitkale,GEC
Sussex County Airport,Georgetown,GED
Georgetown (Tas) Airport,,GEE
Geva Airport,Liangia,GEF
Spokane International Airport,Spokane,GEG
Santo Ângelo Airport,Santo Ângelo,GEL
President Obiang Nguema International Airport,Mengomeyén,GEM
Cheddi Jagan International Airport,Georgetown,GEO
Rafael Cabrera Airport,Nueva Gerona,GER
General Santos International Airport,General Santos,GES
Geraldton Airport,Geraldton,GET
Gällivare Airport,Gällivare,GEV
Gewoia Airport,Gewoia,GEW
Geelong Airport,,GEX
South Big Horn County Airport,Greybull,GEY
Malmstrom Air Force Base,Great Falls,GFA
Pope Field,Greenfield,GFD
Grenfell Airport,Grenfell,GFE
Griffith Airport,Griffith,GFF
Grand Forks International Airport,Grand Forks,GFK
Floyd Bennett Memorial Airport,Glens Falls,GFL
Grafton Airport,,GFN
Bartica A Airport,Bartica,GFO
Granville Airport,Granville,GFR
Grootfontein Airport,Grootfontein,GFY
Lumbala Airport,Lumbala,GGC
Lumbala Airport,Lumbala N'guimbo,GGC
Gregory Downs Airport,,GGD
Georgetown County Airport,Georgetown,GGE
East Texas Regional Airport,Longview,GGG
Gilgal Airport,Villa Claret,GGL
Kakamega Airport,Kakamega,GGM
Gagnoa Airport,Gagnoa,GGN
Guiglo Airport,Guiglo,GGO
Garowe Airport,Garowe,GGR
Gobernador Gregores Airport,Gobernador Gregores,GGS
Exuma International Airport,George Town,GGT
Wokal Field Glasgow International Airport,Glasgow,GGW
Noumérat - Moufdi Zakaria Airport,Ghardaïa,GHA
Governor's Harbour Airport,Governor's Harbour,GHB
Great Harbour Cay Airport,,GHC
Garachiné Airport,Garachiné,GHE
Giebelstadt Airport,Giebelstadt,GHF
Gush Katif Airport,Khan Yunis,GHK
Centerville Municipal Airport,Centerville,GHM
Guanghan Airport,Civil Aviation Flight University of China,GHN
Ghat Airport,Ghat,GHT
Gualeguaychu Airport,Gualeguaychu,GHU
Gibraltar Airport,Gibraltar,GIB
Boigu Airport,,GIC
Gitega Airport,Gitega,GID
Winter Haven Municipal Airport - Gilbert Field,Winter Haven,GIF
Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,GIG
Siguiri Airport,Siguiri,GII
Gilgit Airport,Gilgit,GIL
Santiago Vila Airport,Girardot,GIR
Gisborne Airport,Gisborne,GIS
Mchauru Airport,Geita,GIT
Sigiriya Air Force Base,Sigiriya,GIU
Giyani Airport,Giyani,GIY
Jizan Regional Airport,Jizan,GIZ
La Laguna Airport,Guanaja,GJA
Jijel Ferhat Abbas Airport,Jijel,GJL
Guajará-Mirim Airport,Guajará-Mirim,GJM
Gjögur Airport,Gjögur,GJR
Grand Junction Regional Airport,Grand Junction,GJT
Goroka Airport,Goronka,GKA
Imroz Airport,Gökçeada,GKD
Geilenkirchen Air Base,,GKE
Palungtar Airport,Gorkha,GKH
Kooddoo Airport,Huvadhu Atoll,GKK
Great Keppel Is Airport,Great Keppel Island,GKL
Gulkana Airport,Gulkana,GKN
Gatlinburg-Pigeon Forge Airport,Sevierville,GKT
Glasgow International Airport,Glasgow,GLA
San Carlos Apache Airport,Globe,GLB
Geladi Airport,Geladi,GLC
Renner Field-Goodland Municipal Airport,Goodland,GLD
Gainesville Municipal Airport,Gainesville,GLE
Golfito Airport,Golfito,GLF
Glengyle Airport,,GLG
Mid Delta Regional Airport,Greenville,GLH
Glen Innes Airport,,GLI
Galcaio Airport,Galcaio,GLK
Gol Airport,Klanten flyplass,GLL
Glenormiston Airport,,GLM
Goulimime Airport,Goulimime,GLN
Gloucestershire Airport,Staverton,GLO
Gulgubip Airport,Gulgubip,GLP
Gaylord Regional Airport,Gaylord,GLR
Scholes International At Galveston Airport,Galveston,GLS
Gladstone Airport,Gladstone,GLT
Gelephu Airport,Gelephu,GLU
Golovin Airport,Golovin,GLV
Glasgow Municipal Airport,Glasgow,GLW
Gamarmalamo Airport,Galela-Celebes Island,GLX
Gilze Rijen Air Base,Breda,GLZ
Gemena Airport,Gemena,GMA
Gambella Airport,Gambela,GMB
Ben Slimane Airport,Ben Slimane,GMD
Gomel Airport,Gomel,GME
Gasmata Island Airport,Gasmata Island,GMI
Gostomel Airport,Kiev,GML
Gamboma Airport,Gamboma,GMM
Greymouth Airport,,GMN
Gombe Lawanti International Airport,Gombe,GMO
Gimpo International Airport,Seoul,GMP
Golog Maqin Airport,Golog,GMQ
Totegegie Airport,,GMR
Antônio Guerreiro Airport,Guimarães,GMS
Granite Mountain Air Station,Granite Mountain,GMT
Greenville Downtown Airport,Greenville,GMU
Monument Valley Airport,Goulding's Lodge,GMV
La Gomera Airport,Alajero, La Gomera Island,GMZ
Hrodna Airport,Hrodna,GNA
Grenoble-Isère Airport,Grenoble/Saint-Geoirs,GNB
Point Salines International Airport,Saint George's,GND
Gansner Field,Quincy,GNF
Gooding Municipal Airport,Gooding,GNG
Lyudao Airport,Lyudao,GNI
Guanambi Airport,Guanambi,GNM
Ghinnir Airport,Ghinnir,GNN
Dr. Arturo H. Illia Airport,General Roca,GNR
Binaka Airport,Gunung Sitoli-Nias Island,GNS
Grants-Milan Municipal Airport,Grants,GNT
Goodnews Airport,Goodnews,GNU
Gainesville Regional Airport,Gainesville,GNV
Sanliurfa GAP Airport,Sanliurfa,GNY
Ghanzi Airport,Ghanzi,GNZ
Genoa Cristoforo Colombo Airport,Genova,GOA
Robe Airport,Goba,GOB
Gora Airstrip,Gora,GOC
Gonaili Airport,Gonaili,GOE
Gobabis Airport,Gobabis,GOG
Godthaab / Nuuk Airport,Nuuk,GOH
Dabolim Airport,Vasco da Gama,GOI
Nizhny Novgorod Strigino International Airport,Nizhny Novgorod,GOJ
Guthrie-Edmond Regional Airport,Guthrie,GOK
Gold Beach Municipal Airport,Gold Beach,GOL
Goma International Airport,Goma,GOM
Groton New London Airport,Groton (New London),GON
Goondiwindi Airport,,GOO
Gorakhpur Airport,Gorakhpur,GOP
Golmud Airport,Golmud,GOQ
Gore Airport,Gore,GOR
Gothenburg-Landvetter Airport,Gothenburg,GOT
Garoua International Airport,Garoua,GOU
Gove Airport,Nhulunbuy,GOV
